query_id,selected_model,input_tokens,output_tokens,input_price_per_token,output_price_per_token,router_overhead_cost,router_overhead_tokens,latency_ms,inference_cost,realized_cost
HumanEval/17,openai/gpt-oss-20b,261,436,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4890.0,0.00010025000000000001,0.00010025000000000001
HumanEval/18,openai/gpt-oss-20b,179,295,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3580.0,6.795e-05,6.795e-05
HumanEval/19,openai/gpt-oss-20b,196,453,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5940.0,0.0001004,0.0001004
HumanEval/2,openai/gpt-oss-20b,175,210,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2830.0,5.075000000000001e-05,5.075000000000001e-05
HumanEval/20,openai/gpt-oss-20b,259,559,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6190.0,0.00012475,0.00012475
HumanEval/21,openai/gpt-oss-20b,216,463,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5100.0,0.00010340000000000002,0.00010340000000000002
HumanEval/22,openai/gpt-oss-20b,185,282,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3630.0,6.565e-05,6.565e-05
HumanEval/23,openai/gpt-oss-20b,134,108,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1520.0,2.8300000000000003e-05,2.8300000000000003e-05
HumanEval/24,openai/gpt-oss-20b,143,609,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7230.0,0.00012895000000000002,0.00012895000000000002
HumanEval/25,openai/gpt-oss-20b,217,447,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5310.0,0.00010025000000000001,0.00010025000000000001
HumanEval/26,openai/gpt-oss-20b,175,339,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4070.0000000000005,7.655e-05,7.655e-05
HumanEval/27,openai/gpt-oss-20b,139,125,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1750.0,3.1950000000000004e-05,3.1950000000000004e-05
HumanEval/28,openai/gpt-oss-20b,148,106,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1670.0,2.86e-05,2.86e-05
HumanEval/29,openai/gpt-oss-20b,179,258,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3150.0,6.055000000000001e-05,6.055000000000001e-05
HumanEval/3,openai/gpt-oss-20b,209,235,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2650.0,5.745000000000001e-05,5.745000000000001e-05
HumanEval/30,openai/gpt-oss-20b,204,198,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2360.0,4.9800000000000004e-05,4.9800000000000004e-05
HumanEval/31,openai/gpt-oss-20b,190,330,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3790.0,7.55e-05,7.55e-05
HumanEval/32,openai/gpt-oss-20b,351,1505,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,17590.0,0.00031855000000000007,0.00031855000000000007
HumanEval/33,openai/gpt-oss-20b,244,612,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6700.0,0.00013460000000000002,0.00013460000000000002
HumanEval/34,openai/gpt-oss-20b,164,188,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2200.0,4.580000000000001e-05,4.580000000000001e-05
HumanEval/35,openai/gpt-oss-20b,173,251,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3080.0,5.885000000000001e-05,5.885000000000001e-05
HumanEval/36,openai/gpt-oss-20b,170,760,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,9280.0,0.0001605,0.0001605
HumanEval/37,openai/gpt-oss-20b,214,635,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7890.0,0.0001377,0.0001377
HumanEval/38,openai/gpt-oss-20b,250,378,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4470.0,8.810000000000001e-05,8.810000000000001e-05
HumanEval/39,openai/gpt-oss-20b,187,637,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7530.0,0.00013675000000000002,0.00013675000000000002
HumanEval/4,openai/gpt-oss-20b,209,301,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3810.0,7.065000000000001e-05,7.065000000000001e-05
HumanEval/40,openai/gpt-oss-20b,250,642,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,8220.0,0.0001409,0.0001409
HumanEval/41,openai/gpt-oss-20b,240,958,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,11450.0,0.00020360000000000002,0.00020360000000000002
HumanEval/42,openai/gpt-oss-20b,200,295,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3550.0,6.900000000000001e-05,6.900000000000001e-05
HumanEval/43,openai/gpt-oss-20b,248,578,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7350.0,0.000128,0.000128
HumanEval/44,openai/gpt-oss-20b,182,330,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4310.0,7.510000000000001e-05,7.510000000000001e-05
HumanEval/45,openai/gpt-oss-20b,137,194,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2860.0,4.565e-05,4.565e-05
HumanEval/46,openai/gpt-oss-20b,261,422,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5830.0,9.745000000000001e-05,9.745000000000001e-05
HumanEval/47,openai/gpt-oss-20b,166,451,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5200.0,9.850000000000001e-05,9.850000000000001e-05
HumanEval/48,openai/gpt-oss-20b,162,184,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2210.0,4.49e-05,4.49e-05
HumanEval/49,openai/gpt-oss-20b,197,1123,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,14230.0,0.00023445,0.00023445
HumanEval/5,openai/gpt-oss-20b,189,277,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3250.0,6.485e-05,6.485e-05
HumanEval/50,openai/gpt-oss-20b,181,164,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1940.0,4.185000000000001e-05,4.185000000000001e-05
HumanEval/51,openai/gpt-oss-20b,206,248,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3230.0,5.9900000000000006e-05,5.9900000000000006e-05
HumanEval/52,openai/gpt-oss-20b,170,147,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2220.0,3.79e-05,3.79e-05
HumanEval/53,openai/gpt-oss-20b,144,127,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1680.0,3.26e-05,3.26e-05
HumanEval/54,openai/gpt-oss-20b,229,1083,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,14220.0,0.00022805000000000001,0.00022805000000000001
HumanEval/55,openai/gpt-oss-20b,143,521,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5690.0,0.00011135000000000001,0.00011135000000000001
HumanEval/56,openai/gpt-oss-20b,184,325,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3470.0,7.420000000000001e-05,7.420000000000001e-05
HumanEval/57,openai/gpt-oss-20b,177,367,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5080.0,8.225000000000001e-05,8.225000000000001e-05
HumanEval/58,openai/gpt-oss-20b,205,263,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2920.0,6.285000000000001e-05,6.285000000000001e-05
HumanEval/59,openai/gpt-oss-20b,154,321,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3750.0,7.19e-05,7.19e-05
HumanEval/6,openai/gpt-oss-20b,201,346,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3940.0,7.925e-05,7.925e-05
HumanEval/60,openai/gpt-oss-20b,185,278,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3300.0,6.485e-05,6.485e-05
HumanEval/61,openai/gpt-oss-20b,182,306,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3700.0,7.030000000000001e-05,7.030000000000001e-05
HumanEval/62,openai/gpt-oss-20b,198,343,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4190.0,7.85e-05,7.85e-05
HumanEval/63,openai/gpt-oss-20b,238,358,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4410.0,8.350000000000001e-05,8.350000000000001e-05
HumanEval/64,openai/gpt-oss-20b,216,498,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6280.0,0.00011040000000000001,0.00011040000000000001
HumanEval/65,openai/gpt-oss-20b,173,569,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6410.0,0.00012245000000000002,0.00012245000000000002
HumanEval/66,openai/gpt-oss-20b,202,467,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5200.0,0.00010350000000000001,0.00010350000000000001
HumanEval/67,openai/gpt-oss-20b,301,397,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4270.0,9.445e-05,9.445e-05
HumanEval/68,openai/gpt-oss-20b,403,607,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6490.0,0.00014155,0.00014155
HumanEval/69,openai/gpt-oss-20b,256,495,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7490.0,0.00011180000000000001,0.00011180000000000001
HumanEval/7,openai/gpt-oss-20b,184,198,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2460.0,4.88e-05,4.88e-05
HumanEval/70,openai/gpt-oss-20b,215,543,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5700.0,0.00011935000000000001,0.00011935000000000001
HumanEval/71,openai/gpt-oss-20b,212,513,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5280.0,0.00011320000000000001,0.00011320000000000001
HumanEval/72,openai/gpt-oss-20b,316,210,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2370.0,5.780000000000001e-05,5.780000000000001e-05
HumanEval/73,openai/gpt-oss-20b,248,334,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4700.0,7.920000000000001e-05,7.920000000000001e-05
HumanEval/74,openai/gpt-oss-20b,284,349,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4360.0,8.400000000000001e-05,8.400000000000001e-05
HumanEval/75,openai/gpt-oss-20b,172,1188,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,15080.0,0.0002462,0.0002462
HumanEval/76,openai/gpt-oss-20b,233,16384,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,195960.0,0.0032884500000000005,0.0032884500000000005
HumanEval/77,openai/gpt-oss-20b,201,556,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7330.0,0.00012125,0.00012125
HumanEval/78,openai/gpt-oss-20b,390,465,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5960.0,0.00011250000000000001,0.00011250000000000001
HumanEval/79,openai/gpt-oss-20b,230,340,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4560.0,7.950000000000001e-05,7.950000000000001e-05
HumanEval/8,openai/gpt-oss-20b,201,215,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2480.0,5.305e-05,5.305e-05
HumanEval/80,openai/gpt-oss-20b,213,288,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3580.0,6.825e-05,6.825e-05
HumanEval/81,openai/gpt-oss-20b,361,1062,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,13990.0,0.00023045000000000002,0.00023045000000000002
HumanEval/82,openai/gpt-oss-20b,172,243,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3640.0,5.72e-05,5.72e-05
HumanEval/83,openai/gpt-oss-20b,136,734,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,11030.0,0.00015360000000000002,0.00015360000000000002
HumanEval/84,openai/gpt-oss-20b,224,434,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6770.0,9.800000000000001e-05,9.800000000000001e-05
HumanEval/85,openai/gpt-oss-20b,146,294,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4560.0,6.610000000000001e-05,6.610000000000001e-05
HumanEval/86,openai/gpt-oss-20b,219,611,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7870.0,0.00013315,0.00013315
HumanEval/87,openai/gpt-oss-20b,350,461,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6130.0,0.00010970000000000001,0.00010970000000000001
HumanEval/88,openai/gpt-oss-20b,293,532,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6710.0,0.00012105000000000002,0.00012105000000000002
HumanEval/89,openai/gpt-oss-20b,201,689,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,9030.0,0.00014785000000000002,0.00014785000000000002
HumanEval/9,openai/gpt-oss-20b,191,293,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3470.0,6.815e-05,6.815e-05
HumanEval/90,openai/gpt-oss-20b,215,370,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4960.0,8.475000000000001e-05,8.475000000000001e-05
HumanEval/91,openai/gpt-oss-20b,198,626,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,10130.0,0.0001351,0.0001351
HumanEval/92,openai/gpt-oss-20b,226,317,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5160.0,7.470000000000001e-05,7.470000000000001e-05
HumanEval/93,openai/gpt-oss-20b,200,1455,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,21540.0,0.00030100000000000005,0.00030100000000000005
HumanEval/94,openai/gpt-oss-20b,376,403,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6550.0,9.94e-05,9.94e-05
HumanEval/95,openai/gpt-oss-20b,260,453,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5250.0,0.00010360000000000001,0.00010360000000000001
HumanEval/96,openai/gpt-oss-20b,236,346,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4910.0,8.1e-05,8.1e-05
HumanEval/97,openai/gpt-oss-20b,189,238,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3130.0,5.7050000000000004e-05,5.7050000000000004e-05
HumanEval/98,openai/gpt-oss-20b,163,211,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2870.0,5.0350000000000004e-05,5.0350000000000004e-05
HumanEval/99,openai/gpt-oss-20b,247,913,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,9960.0,0.00019495000000000002,0.00019495000000000002
mmlu/college_biology/1,openai/gpt-oss-20b,185,137,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1850.0,3.665e-05,3.665e-05
mmlu/college_biology/10,openai/gpt-oss-20b,148,121,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1540.0,3.16e-05,3.16e-05
mmlu/college_biology/14,openai/gpt-oss-20b,280,417,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4690.0,9.740000000000001e-05,9.740000000000001e-05
mmlu/college_biology/32,openai/gpt-oss-20b,196,322,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4080.0,7.420000000000001e-05,7.420000000000001e-05
mmlu/college_biology/53,openai/gpt-oss-20b,254,647,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7630.0,0.0001421,0.0001421
mmlu/college_biology/55,openai/gpt-oss-20b,254,575,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7010.0,0.00012770000000000001,0.00012770000000000001
mmlu/college_biology/57,openai/gpt-oss-20b,289,202,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2630.0,5.4850000000000005e-05,5.4850000000000005e-05
mmlu/college_biology/58,openai/gpt-oss-20b,148,429,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4890.0,9.320000000000002e-05,9.320000000000002e-05
mmlu/college_biology/76,openai/gpt-oss-20b,148,76,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1170.0,2.26e-05,2.26e-05
mmlu/college_biology/9,openai/gpt-oss-20b,173,183,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2150.0,4.525e-05,4.525e-05
mmlu/college_chemistry/12,openai/gpt-oss-20b,172,2335,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,26550.0,0.0004756,0.0004756
mmlu/college_chemistry/21,openai/gpt-oss-20b,182,220,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2530.0,5.31e-05,5.31e-05
mmlu/college_chemistry/27,openai/gpt-oss-20b,209,335,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4180.0,7.745e-05,7.745e-05
mmlu/college_chemistry/42,openai/gpt-oss-20b,134,228,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2930.0,5.2300000000000004e-05,5.2300000000000004e-05
mmlu/college_chemistry/5,openai/gpt-oss-20b,180,7412,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,83570.0,0.0014914,0.0014914
mmlu/college_chemistry/74,openai/gpt-oss-20b,160,30,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,600.0,1.4000000000000001e-05,1.4000000000000001e-05
mmlu/college_chemistry/75,openai/gpt-oss-20b,217,186,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2040.0,4.805e-05,4.805e-05
mmlu/college_chemistry/82,openai/gpt-oss-20b,174,167,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2210.0,4.210000000000001e-05,4.210000000000001e-05
mmlu/college_chemistry/84,openai/gpt-oss-20b,166,139,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1900.0,3.61e-05,3.61e-05
mmlu/college_chemistry/87,openai/gpt-oss-20b,148,183,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2350.0,4.4e-05,4.4e-05
mmlu/global_facts/15,openai/gpt-oss-20b,144,121,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1510.0,3.1400000000000004e-05,3.1400000000000004e-05
mmlu/global_facts/37,openai/gpt-oss-20b,165,197,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2500.0,4.7650000000000006e-05,4.7650000000000006e-05
mmlu/global_facts/50,openai/gpt-oss-20b,145,186,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2180.0,4.445e-05,4.445e-05
mmlu/global_facts/54,openai/gpt-oss-20b,145,308,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3740.0,6.885e-05,6.885e-05
mmlu/global_facts/6,openai/gpt-oss-20b,146,113,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1480.0,2.9900000000000002e-05,2.9900000000000002e-05
mmlu/global_facts/75,openai/gpt-oss-20b,153,315,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3840.0,7.065e-05,7.065e-05
mmlu/global_facts/80,openai/gpt-oss-20b,193,703,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7680.0,0.00015025,0.00015025
mmlu/global_facts/85,openai/gpt-oss-20b,152,341,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3860.0,7.58e-05,7.58e-05
mmlu/global_facts/93,openai/gpt-oss-20b,146,195,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2450.0,4.630000000000001e-05,4.630000000000001e-05
mmlu/global_facts/96,openai/gpt-oss-20b,191,204,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3340.0,5.0350000000000004e-05,5.0350000000000004e-05
mmlu/high_school_computer_science/13,openai/gpt-oss-20b,237,113,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1880.0,3.4450000000000004e-05,3.4450000000000004e-05
mmlu/high_school_computer_science/23,openai/gpt-oss-20b,207,151,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2710.0,4.055e-05,4.055e-05
mmlu/high_school_computer_science/3,openai/gpt-oss-20b,325,126,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1540.0,4.1450000000000005e-05,4.1450000000000005e-05
mmlu/high_school_computer_science/4,openai/gpt-oss-20b,189,60,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,880.0,2.145e-05,2.145e-05
mmlu/high_school_computer_science/49,openai/gpt-oss-20b,139,150,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2660.0,3.6950000000000004e-05,3.6950000000000004e-05
mmlu/high_school_computer_science/6,openai/gpt-oss-20b,269,236,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3290.0,6.0650000000000004e-05,6.0650000000000004e-05
mmlu/high_school_computer_science/65,openai/gpt-oss-20b,135,50,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,760.0,1.675e-05,1.675e-05
mmlu/high_school_computer_science/67,openai/gpt-oss-20b,279,254,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3450.0,6.475e-05,6.475e-05
mmlu/high_school_computer_science/72,openai/gpt-oss-20b,144,58,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,830.0,1.8800000000000003e-05,1.8800000000000003e-05
mmlu/high_school_computer_science/92,openai/gpt-oss-20b,165,82,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1190.0,2.4650000000000003e-05,2.4650000000000003e-05
mmlu/high_school_us_history/108,openai/gpt-oss-20b,330,140,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2340.0,4.4500000000000004e-05,4.4500000000000004e-05
mmlu/high_school_us_history/131,openai/gpt-oss-20b,281,237,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3180.0,6.145e-05,6.145e-05
mmlu/high_school_us_history/141,openai/gpt-oss-20b,438,681,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7740.0,0.0001581,0.0001581
mmlu/high_school_us_history/142,openai/gpt-oss-20b,411,264,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3600.0,7.335000000000001e-05,7.335000000000001e-05
mmlu/high_school_us_history/151,openai/gpt-oss-20b,396,396,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4430.0,9.9e-05,9.9e-05
mmlu/high_school_us_history/16,openai/gpt-oss-20b,442,240,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3500.0,7.01e-05,7.01e-05
mmlu/high_school_us_history/23,openai/gpt-oss-20b,321,163,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2480.0,4.8650000000000003e-05,4.8650000000000003e-05
mmlu/high_school_us_history/51,openai/gpt-oss-20b,319,132,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1810.0,4.235e-05,4.235e-05
mmlu/high_school_us_history/52,openai/gpt-oss-20b,401,128,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1550.0,4.5650000000000005e-05,4.5650000000000005e-05
mmlu/high_school_us_history/69,openai/gpt-oss-20b,395,197,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2510.0,5.915e-05,5.915e-05
mmlu/human_aging/10,openai/gpt-oss-20b,158,280,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3530.0,6.390000000000001e-05,6.390000000000001e-05
mmlu/human_aging/103,openai/gpt-oss-20b,168,194,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2130.0,4.72e-05,4.72e-05
mmlu/human_aging/141,openai/gpt-oss-20b,144,42,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,590.0,1.56e-05,1.56e-05
mmlu/human_aging/187,openai/gpt-oss-20b,169,109,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1280.0,3.0250000000000003e-05,3.0250000000000003e-05
mmlu/human_aging/190,openai/gpt-oss-20b,149,85,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1250.0,2.445e-05,2.445e-05
mmlu/human_aging/197,openai/gpt-oss-20b,145,96,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1220.0,2.6450000000000003e-05,2.6450000000000003e-05
mmlu/human_aging/221,openai/gpt-oss-20b,154,475,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7440.0,0.0001027,0.0001027
mmlu/human_aging/58,openai/gpt-oss-20b,136,142,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1720.0,3.52e-05,3.52e-05
mmlu/human_aging/80,openai/gpt-oss-20b,131,81,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1090.0,2.275e-05,2.275e-05
mmlu/human_aging/82,openai/gpt-oss-20b,136,175,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3330.0,4.1800000000000006e-05,4.1800000000000006e-05
mmlu/machine_learning/12,openai/gpt-oss-20b,168,152,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1740.0,3.880000000000001e-05,3.880000000000001e-05
mmlu/machine_learning/22,openai/gpt-oss-20b,161,43,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,650.0,1.665e-05,1.665e-05
mmlu/machine_learning/26,openai/gpt-oss-20b,139,152,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2029.9999999999998,3.735000000000001e-05,3.735000000000001e-05
mmlu/machine_learning/33,openai/gpt-oss-20b,159,262,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3200.0,6.035e-05,6.035e-05
mmlu/machine_learning/4,openai/gpt-oss-20b,143,63,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1000.0,1.9750000000000002e-05,1.9750000000000002e-05
mmlu/machine_learning/50,openai/gpt-oss-20b,151,99,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1450.0,2.735e-05,2.735e-05
mmlu/machine_learning/65,openai/gpt-oss-20b,171,217,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2750.0,5.195e-05,5.195e-05
mmlu/machine_learning/66,openai/gpt-oss-20b,256,160,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1940.0,4.4800000000000005e-05,4.4800000000000005e-05
mmlu/machine_learning/82,openai/gpt-oss-20b,179,61,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1060.0,2.1150000000000002e-05,2.1150000000000002e-05
mmlu/machine_learning/90,openai/gpt-oss-20b,154,132,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1920.0,3.41e-05,3.41e-05
mmlu/philosophy/143,openai/gpt-oss-20b,154,264,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3500.0,6.050000000000001e-05,6.050000000000001e-05
mmlu/philosophy/202,openai/gpt-oss-20b,143,165,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2160.0,4.015e-05,4.015e-05
mmlu/philosophy/224,openai/gpt-oss-20b,154,110,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1340.0,2.9700000000000004e-05,2.9700000000000004e-05
mmlu/philosophy/245,openai/gpt-oss-20b,144,32,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,530.0,1.3600000000000002e-05,1.3600000000000002e-05
mmlu/philosophy/249,openai/gpt-oss-20b,156,363,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5960.0,8.04e-05,8.04e-05
mmlu/philosophy/254,openai/gpt-oss-20b,139,970,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,11780.0,0.00020095000000000003,0.00020095000000000003
mmlu/philosophy/256,openai/gpt-oss-20b,143,472,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5880.0,0.00010155,0.00010155
