query_id,selected_model,input_tokens,output_tokens,input_price_per_token,output_price_per_token,router_overhead_cost,router_overhead_tokens,latency_ms,inference_cost,realized_cost
HumanEval/23,Qwen/Qwen3.5-9B,83,183,1.7000000000000001e-07,2.5e-07,0.0,0.0,5180.0,5.986e-05,5.986e-05
HumanEval/24,Qwen/Qwen3.5-9B,91,774,1.7000000000000001e-07,2.5e-07,0.0,0.0,8800.0,0.00020897,0.00020897
HumanEval/25,openai/gpt-oss-20b,217,447,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,5310.0,0.00010025000000000001,0.00010025000000000001
HumanEval/26,Qwen/Qwen3.5-9B,125,642,1.7000000000000001e-07,2.5e-07,0.0,0.0,5590.0,0.00018175,0.00018175
HumanEval/27,Qwen/Qwen3.5-9B,87,256,1.7000000000000001e-07,2.5e-07,0.0,0.0,3690.0,7.879e-05,7.879e-05
HumanEval/28,Qwen/Qwen3.5-9B,99,179,1.7000000000000001e-07,2.5e-07,0.0,0.0,2580.0,6.157999999999999e-05,6.157999999999999e-05
HumanEval/29,Qwen/Qwen3.5-9B,129,301,1.7000000000000001e-07,2.5e-07,0.0,0.0,3940.0,9.718e-05,9.718e-05
HumanEval/3,Qwen/Qwen3.5-9B,159,483,1.7000000000000001e-07,2.5e-07,0.0,0.0,4450.0,0.00014778,0.00014778
HumanEval/30,Qwen/Qwen3.5-9B,160,3001,1.7000000000000001e-07,2.5e-07,0.0,0.0,30120.0,0.00077745,0.00077745
HumanEval/31,Qwen/Qwen3.5-9B,151,680,1.7000000000000001e-07,2.5e-07,0.0,0.0,6370.0,0.00019567,0.00019567
HumanEval/32,Qwen/Qwen3.5-9B,306,1412,1.7000000000000001e-07,2.5e-07,0.0,0.0,15120.0,0.00040501999999999997,0.00040501999999999997
HumanEval/33,Qwen/Qwen3.5-9B,192,903,1.7000000000000001e-07,2.5e-07,0.0,0.0,8960.0,0.00025839,0.00025839
HumanEval/34,Qwen/Qwen3.5-9B,116,681,1.7000000000000001e-07,2.5e-07,0.0,0.0,6930.0,0.00018997,0.00018997
HumanEval/35,Qwen/Qwen3.5-9B,127,298,1.7000000000000001e-07,2.5e-07,0.0,0.0,2890.0,9.609e-05,9.609e-05
HumanEval/36,Qwen/Qwen3.5-9B,125,1965,1.7000000000000001e-07,2.5e-07,0.0,0.0,20670.0,0.0005124999999999999,0.0005124999999999999
HumanEval/37,Qwen/Qwen3.5-9B,165,838,1.7000000000000001e-07,2.5e-07,0.0,0.0,9390.0,0.00023755,0.00023755
HumanEval/38,openai/gpt-oss-20b,250,378,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4470.0,8.810000000000001e-05,8.810000000000001e-05
HumanEval/39,Qwen/Qwen3.5-9B,143,961,1.7000000000000001e-07,2.5e-07,0.0,0.0,10630.0,0.00026456,0.00026456
HumanEval/4,openai/gpt-oss-20b,209,301,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3810.0,7.065000000000001e-05,7.065000000000001e-05
HumanEval/40,Qwen/Qwen3.5-9B,204,802,1.7000000000000001e-07,2.5e-07,0.0,0.0,7710.0,0.00023517999999999998,0.00023517999999999998
HumanEval/41,openai/gpt-oss-20b,240,958,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,11450.0,0.00020360000000000002,0.00020360000000000002
HumanEval/42,Qwen/Qwen3.5-9B,155,1240,1.7000000000000001e-07,2.5e-07,0.0,0.0,12830.0,0.00033635,0.00033635
HumanEval/43,Qwen/Qwen3.5-9B,202,867,1.7000000000000001e-07,2.5e-07,0.0,0.0,8490.0,0.00025109,0.00025109
HumanEval/44,Qwen/Qwen3.5-9B,143,869,1.7000000000000001e-07,2.5e-07,0.0,0.0,9710.0,0.00024155999999999998,0.00024155999999999998
HumanEval/45,Qwen/Qwen3.5-9B,85,279,1.7000000000000001e-07,2.5e-07,0.0,0.0,3220.0,8.42e-05,8.42e-05
HumanEval/46,Qwen/Qwen3.5-9B,215,1178,1.7000000000000001e-07,2.5e-07,0.0,0.0,11840.0,0.00033105,0.00033105
HumanEval/47,Qwen/Qwen3.5-9B,121,1009,1.7000000000000001e-07,2.5e-07,0.0,0.0,10230.0,0.00027282,0.00027282
HumanEval/48,Qwen/Qwen3.5-9B,114,286,1.7000000000000001e-07,2.5e-07,0.0,0.0,3390.0,9.088e-05,9.088e-05
HumanEval/49,Qwen/Qwen3.5-9B,159,533,1.7000000000000001e-07,2.5e-07,0.0,0.0,4990.0,0.00016028,0.00016028
HumanEval/5,Qwen/Qwen3.5-9B,134,372,1.7000000000000001e-07,2.5e-07,0.0,0.0,3730.0,0.00011578,0.00011578
HumanEval/50,Qwen/Qwen3.5-9B,135,371,1.7000000000000001e-07,2.5e-07,0.0,0.0,4780.0,0.0001157,0.0001157
HumanEval/51,Qwen/Qwen3.5-9B,174,582,1.7000000000000001e-07,2.5e-07,0.0,0.0,5890.0,0.00017507999999999998,0.00017507999999999998
HumanEval/52,Qwen/Qwen3.5-9B,124,317,1.7000000000000001e-07,2.5e-07,0.0,0.0,3130.0,0.00010033000000000001,0.00010033000000000001
HumanEval/53,Qwen/Qwen3.5-9B,93,330,1.7000000000000001e-07,2.5e-07,0.0,0.0,3360.0,9.831e-05,9.831e-05
HumanEval/54,Qwen/Qwen3.5-9B,185,950,1.7000000000000001e-07,2.5e-07,0.0,0.0,10820.0,0.00026895,0.00026895
HumanEval/55,Qwen/Qwen3.5-9B,96,714,1.7000000000000001e-07,2.5e-07,0.0,0.0,7410.0,0.00019482,0.00019482
HumanEval/56,Qwen/Qwen3.5-9B,135,611,1.7000000000000001e-07,2.5e-07,0.0,0.0,6160.0,0.0001757,0.0001757
HumanEval/57,Qwen/Qwen3.5-9B,132,636,1.7000000000000001e-07,2.5e-07,0.0,0.0,6740.0,0.00018144,0.00018144
HumanEval/58,Qwen/Qwen3.5-9B,165,678,1.7000000000000001e-07,2.5e-07,0.0,0.0,7220.0,0.00019755,0.00019755
HumanEval/59,Qwen/Qwen3.5-9B,109,787,1.7000000000000001e-07,2.5e-07,0.0,0.0,8390.0,0.00021527999999999999,0.00021527999999999999
HumanEval/6,openai/gpt-oss-20b,201,346,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3940.0,7.925e-05,7.925e-05
HumanEval/60,Qwen/Qwen3.5-9B,147,562,1.7000000000000001e-07,2.5e-07,0.0,0.0,5160.0,0.00016549000000000002,0.00016549000000000002
HumanEval/61,Qwen/Qwen3.5-9B,134,478,1.7000000000000001e-07,2.5e-07,0.0,0.0,5090.0,0.00014228,0.00014228
HumanEval/62,Qwen/Qwen3.5-9B,153,797,1.7000000000000001e-07,2.5e-07,0.0,0.0,8800.0,0.00022526,0.00022526
HumanEval/63,Qwen/Qwen3.5-9B,193,860,1.7000000000000001e-07,2.5e-07,0.0,0.0,8540.0,0.00024781,0.00024781
HumanEval/64,gpt-4o,156,163,2.5e-06,1e-05,0.0,0.0,1030.0,0.00202,0.00202
HumanEval/65,Qwen/Qwen3.5-9B,129,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,221030.0,0.00411793,0.00411793
HumanEval/66,Qwen/Qwen3.5-9B,160,3747,1.7000000000000001e-07,2.5e-07,0.0,0.0,37800.0,0.00096395,0.00096395
HumanEval/67,Qwen/Qwen3.5-9B,266,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,199250.0,0.00414122,0.00414122
HumanEval/68,Qwen/Qwen3.5-9B,373,4887,1.7000000000000001e-07,2.5e-07,0.0,0.0,45670.0,0.00128516,0.00128516
HumanEval/69,Qwen/Qwen3.5-9B,206,651,1.7000000000000001e-07,2.5e-07,0.0,0.0,6440.0,0.00019777,0.00019777
HumanEval/7,Qwen/Qwen3.5-9B,134,293,1.7000000000000001e-07,2.5e-07,0.0,0.0,3200.0,9.602999999999999e-05,9.602999999999999e-05
HumanEval/70,Qwen/Qwen3.5-9B,169,3926,1.7000000000000001e-07,2.5e-07,0.0,0.0,36470.0,0.00101023,0.00101023
HumanEval/71,Qwen/Qwen3.5-9B,163,4834,1.7000000000000001e-07,2.5e-07,0.0,0.0,48670.0,0.00123621,0.00123621
HumanEval/72,Qwen/Qwen3.5-9B,275,1935,1.7000000000000001e-07,2.5e-07,0.0,0.0,22080.0,0.0005304999999999999,0.0005304999999999999
HumanEval/73,Qwen/Qwen3.5-9B,197,3373,1.7000000000000001e-07,2.5e-07,0.0,0.0,34790.0,0.0008767399999999999,0.0008767399999999999
HumanEval/74,Qwen/Qwen3.5-9B,238,918,1.7000000000000001e-07,2.5e-07,0.0,0.0,9130.0,0.00026995999999999997,0.00026995999999999997
HumanEval/75,Qwen/Qwen3.5-9B,122,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,175630.0,0.00411674,0.00411674
HumanEval/76,Qwen/Qwen3.5-9B,181,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,224040.0,0.00412677,0.00412677
HumanEval/77,Qwen/Qwen3.5-9B,154,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,202220.0,0.00412218,0.00412218
HumanEval/78,Qwen/Qwen3.5-9B,363,3083,1.7000000000000001e-07,2.5e-07,0.0,0.0,29880.0,0.0008324599999999999,0.0008324599999999999
HumanEval/79,openai/gpt-oss-20b,230,340,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4560.0,7.950000000000001e-05,7.950000000000001e-05
HumanEval/8,Qwen/Qwen3.5-9B,156,401,1.7000000000000001e-07,2.5e-07,0.0,0.0,5230.0,0.00012677,0.00012677
HumanEval/80,Qwen/Qwen3.5-9B,161,2892,1.7000000000000001e-07,2.5e-07,0.0,0.0,33670.0,0.00075037,0.00075037
HumanEval/81,openai/gpt-oss-20b,361,1062,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,13990.0,0.00023045000000000002,0.00023045000000000002
HumanEval/82,Qwen/Qwen3.5-9B,118,7158,1.7000000000000001e-07,2.5e-07,0.0,0.0,75830.0,0.0018095599999999998,0.0018095599999999998
HumanEval/83,Qwen/Qwen3.5-9B,83,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,181540.0,0.00411011,0.00411011
HumanEval/84,Qwen/Qwen3.5-9B,191,2222,1.7000000000000001e-07,2.5e-07,0.0,0.0,22470.0,0.00058797,0.00058797
HumanEval/85,Qwen/Qwen3.5-9B,93,4125,1.7000000000000001e-07,2.5e-07,0.0,0.0,43210.0,0.00104706,0.00104706
HumanEval/86,Qwen/Qwen3.5-9B,175,5049,1.7000000000000001e-07,2.5e-07,0.0,0.0,53780.0,0.001292,0.001292
HumanEval/87,openai/gpt-oss-20b,350,461,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6130.0,0.00010970000000000001,0.00010970000000000001
HumanEval/88,Qwen/Qwen3.5-9B,251,4060,1.7000000000000001e-07,2.5e-07,0.0,0.0,39070.0,0.0010576700000000001,0.0010576700000000001
HumanEval/89,Qwen/Qwen3.5-9B,153,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,171010.0,0.00412201,0.00412201
HumanEval/9,Qwen/Qwen3.5-9B,140,528,1.7000000000000001e-07,2.5e-07,0.0,0.0,5290.0,0.0001558,0.0001558
HumanEval/90,Qwen/Qwen3.5-9B,165,5243,1.7000000000000001e-07,2.5e-07,0.0,0.0,59010.0,0.0013387999999999998,0.0013387999999999998
HumanEval/91,Qwen/Qwen3.5-9B,150,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,192120.0,0.0041215,0.0041215
HumanEval/92,Qwen/Qwen3.5-9B,176,721,1.7000000000000001e-07,2.5e-07,0.0,0.0,7600.0,0.00021017,0.00021017
HumanEval/93,Qwen/Qwen3.5-9B,152,1123,1.7000000000000001e-07,2.5e-07,0.0,0.0,13000.0,0.00030659,0.00030659
HumanEval/94,Qwen/Qwen3.5-9B,367,1257,1.7000000000000001e-07,2.5e-07,0.0,0.0,14250.0,0.00037663999999999997,0.00037663999999999997
HumanEval/95,Qwen/Qwen3.5-9B,219,1080,1.7000000000000001e-07,2.5e-07,0.0,0.0,12160.0,0.00030723,0.00030723
HumanEval/96,Qwen/Qwen3.5-9B,200,6105,1.7000000000000001e-07,2.5e-07,0.0,0.0,62280.0,0.0015602499999999998,0.0015602499999999998
HumanEval/97,Qwen/Qwen3.5-9B,157,4731,1.7000000000000001e-07,2.5e-07,0.0,0.0,57950.0,0.00120944,0.00120944
HumanEval/98,Qwen/Qwen3.5-9B,112,1822,1.7000000000000001e-07,2.5e-07,0.0,0.0,19400.0,0.00047453999999999997,0.00047453999999999997
HumanEval/99,Qwen/Qwen3.5-9B,207,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,179680.0,0.00413119,0.00413119
mmlu/college_biology/1,Qwen/Qwen3.5-9B,133,418,1.7000000000000001e-07,2.5e-07,0.0,0.0,6680.0,0.00012711,0.00012711
mmlu/college_biology/10,Qwen/Qwen3.5-9B,96,521,1.7000000000000001e-07,2.5e-07,0.0,0.0,6560.0,0.00014657,0.00014657
mmlu/college_biology/14,Qwen/Qwen3.5-9B,222,2579,1.7000000000000001e-07,2.5e-07,0.0,0.0,32070.0,0.0006824899999999999,0.0006824899999999999
mmlu/college_biology/32,Qwen/Qwen3.5-9B,141,1373,1.7000000000000001e-07,2.5e-07,0.0,0.0,16890.0,0.00036721999999999997,0.00036721999999999997
mmlu/college_biology/53,Qwen/Qwen3.5-9B,200,7853,1.7000000000000001e-07,2.5e-07,0.0,0.0,88830.0,0.00199725,0.00199725
mmlu/college_biology/55,Qwen/Qwen3.5-9B,205,1280,1.7000000000000001e-07,2.5e-07,0.0,0.0,14230.0,0.00035485,0.00035485
mmlu/college_biology/57,openai/gpt-oss-20b,289,202,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2630.0,5.4850000000000005e-05,5.4850000000000005e-05
mmlu/college_biology/58,Qwen/Qwen3.5-9B,93,2484,1.7000000000000001e-07,2.5e-07,0.0,0.0,30340.0,0.00063681,0.00063681
mmlu/college_biology/76,Qwen/Qwen3.5-9B,93,429,1.7000000000000001e-07,2.5e-07,0.0,0.0,5370.0,0.00012306,0.00012306
mmlu/college_biology/9,Qwen/Qwen3.5-9B,118,726,1.7000000000000001e-07,2.5e-07,0.0,0.0,7570.0,0.00020156,0.00020156
mmlu/college_chemistry/12,Qwen/Qwen3.5-9B,120,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,184600.0,0.0041164,0.0041164
mmlu/college_chemistry/21,openai/gpt-oss-20b,182,220,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2530.0,5.31e-05,5.31e-05
mmlu/college_chemistry/27,Qwen/Qwen3.5-9B,162,2189,1.7000000000000001e-07,2.5e-07,0.0,0.0,23480.0,0.00057479,0.00057479
mmlu/college_chemistry/42,Qwen/Qwen3.5-9B,79,1352,1.7000000000000001e-07,2.5e-07,0.0,0.0,14690.0,0.00035142999999999996,0.00035142999999999996
mmlu/college_chemistry/5,Qwen/Qwen3.5-9B,125,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,199090.0,0.004117249999999999,0.004117249999999999
mmlu/college_chemistry/74,Qwen/Qwen3.5-9B,107,408,1.7000000000000001e-07,2.5e-07,0.0,0.0,4660.0,0.00012019,0.00012019
mmlu/college_chemistry/75,Qwen/Qwen3.5-9B,173,1790,1.7000000000000001e-07,2.5e-07,0.0,0.0,25550.0,0.00047691,0.00047691
mmlu/college_chemistry/82,Qwen/Qwen3.5-9B,128,1473,1.7000000000000001e-07,2.5e-07,0.0,0.0,15910.0,0.00039001,0.00039001
mmlu/college_chemistry/84,Qwen/Qwen3.5-9B,111,1197,1.7000000000000001e-07,2.5e-07,0.0,0.0,17150.0,0.00031811999999999997,0.00031811999999999997
mmlu/college_chemistry/87,Qwen/Qwen3.5-9B,95,862,1.7000000000000001e-07,2.5e-07,0.0,0.0,10170.0,0.00023165,0.00023165
mmlu/global_facts/15,Qwen/Qwen3.5-9B,98,3167,1.7000000000000001e-07,2.5e-07,0.0,0.0,34860.0,0.00080841,0.00080841
mmlu/global_facts/37,Qwen/Qwen3.5-9B,122,2627,1.7000000000000001e-07,2.5e-07,0.0,0.0,30230.0,0.00067749,0.00067749
mmlu/global_facts/50,Qwen/Qwen3.5-9B,96,2272,1.7000000000000001e-07,2.5e-07,0.0,0.0,26190.0,0.0005843199999999999,0.0005843199999999999
mmlu/global_facts/54,Qwen/Qwen3.5-9B,99,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,195830.0,0.00411283,0.00411283
mmlu/global_facts/6,Qwen/Qwen3.5-9B,100,2252,1.7000000000000001e-07,2.5e-07,0.0,0.0,32759.999999999996,0.00058,0.00058
mmlu/global_facts/75,Qwen/Qwen3.5-9B,106,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,200610.0,0.0041140199999999995,0.0041140199999999995
mmlu/global_facts/80,Qwen/Qwen3.5-9B,140,2247,1.7000000000000001e-07,2.5e-07,0.0,0.0,34670.0,0.00058555,0.00058555
mmlu/global_facts/85,openai/gpt-oss-20b,152,341,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3860.0,7.58e-05,7.58e-05
mmlu/global_facts/93,Qwen/Qwen3.5-9B,100,2777,1.7000000000000001e-07,2.5e-07,0.0,0.0,30970.0,0.00071125,0.00071125
mmlu/global_facts/96,Qwen/Qwen3.5-9B,134,1388,1.7000000000000001e-07,2.5e-07,0.0,0.0,17620.0,0.00036978,0.00036978
mmlu/high_school_computer_science/13,openai/gpt-oss-20b,237,113,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1880.0,3.4450000000000004e-05,3.4450000000000004e-05
mmlu/high_school_computer_science/23,Qwen/Qwen3.5-9B,155,510,1.7000000000000001e-07,2.5e-07,0.0,0.0,7790.0,0.00015384999999999997,0.00015384999999999997
mmlu/high_school_computer_science/3,openai/gpt-oss-20b,325,126,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1540.0,4.1450000000000005e-05,4.1450000000000005e-05
mmlu/high_school_computer_science/4,Qwen/Qwen3.5-9B,134,544,1.7000000000000001e-07,2.5e-07,0.0,0.0,8039.999999999999,0.00015878,0.00015878
mmlu/high_school_computer_science/49,Qwen/Qwen3.5-9B,87,1076,1.7000000000000001e-07,2.5e-07,0.0,0.0,13510.0,0.00028378999999999996,0.00028378999999999996
mmlu/high_school_computer_science/6,openai/gpt-oss-20b,269,236,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3290.0,6.0650000000000004e-05,6.0650000000000004e-05
mmlu/high_school_computer_science/65,Qwen/Qwen3.5-9B,80,1042,1.7000000000000001e-07,2.5e-07,0.0,0.0,14300.0,0.0002741,0.0002741
mmlu/high_school_computer_science/67,Qwen/Qwen3.5-9B,234,1036,1.7000000000000001e-07,2.5e-07,0.0,0.0,11790.0,0.00029878,0.00029878
mmlu/high_school_computer_science/72,Qwen/Qwen3.5-9B,90,415,1.7000000000000001e-07,2.5e-07,0.0,0.0,5680.0,0.00011905000000000001,0.00011905000000000001
mmlu/high_school_computer_science/92,Qwen/Qwen3.5-9B,129,652,1.7000000000000001e-07,2.5e-07,0.0,0.0,8170.0,0.00018493,0.00018493
mmlu/high_school_us_history/108,Qwen/Qwen3.5-9B,278,536,1.7000000000000001e-07,2.5e-07,0.0,0.0,6270.0,0.00018126,0.00018126
mmlu/high_school_us_history/131,Qwen/Qwen3.5-9B,229,668,1.7000000000000001e-07,2.5e-07,0.0,0.0,9040.0,0.00020593,0.00020593
mmlu/high_school_us_history/141,openai/gpt-oss-20b,438,681,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,7740.0,0.0001581,0.0001581
mmlu/high_school_us_history/142,Qwen/Qwen3.5-9B,367,800,1.7000000000000001e-07,2.5e-07,0.0,0.0,12390.0,0.00026239,0.00026239
mmlu/high_school_us_history/151,Qwen/Qwen3.5-9B,344,596,1.7000000000000001e-07,2.5e-07,0.0,0.0,9050.0,0.00020747999999999999,0.00020747999999999999
mmlu/high_school_us_history/16,openai/gpt-oss-20b,442,240,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,3500.0,7.01e-05,7.01e-05
mmlu/high_school_us_history/23,openai/gpt-oss-20b,321,163,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2480.0,4.8650000000000003e-05,4.8650000000000003e-05
mmlu/high_school_us_history/51,openai/gpt-oss-20b,319,132,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1810.0,4.235e-05,4.235e-05
mmlu/high_school_us_history/52,openai/gpt-oss-20b,401,128,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1550.0,4.5650000000000005e-05,4.5650000000000005e-05
mmlu/high_school_us_history/69,openai/gpt-oss-20b,395,197,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,2510.0,5.915e-05,5.915e-05
mmlu/human_aging/10,Qwen/Qwen3.5-9B,102,1264,1.7000000000000001e-07,2.5e-07,0.0,0.0,15580.0,0.00033334,0.00033334
mmlu/human_aging/103,Qwen/Qwen3.5-9B,112,3935,1.7000000000000001e-07,2.5e-07,0.0,0.0,53730.0,0.00100279,0.00100279
mmlu/human_aging/141,Qwen/Qwen3.5-9B,89,1423,1.7000000000000001e-07,2.5e-07,0.0,0.0,16410.0,0.00037088,0.00037088
mmlu/human_aging/187,Qwen/Qwen3.5-9B,113,352,1.7000000000000001e-07,2.5e-07,0.0,0.0,4360.0,0.00010721,0.00010721
mmlu/human_aging/190,Qwen/Qwen3.5-9B,94,608,1.7000000000000001e-07,2.5e-07,0.0,0.0,9090.0,0.00016797999999999997,0.00016797999999999997
mmlu/human_aging/197,Qwen/Qwen3.5-9B,89,388,1.7000000000000001e-07,2.5e-07,0.0,0.0,4590.0,0.00011213,0.00011213
mmlu/human_aging/221,Qwen/Qwen3.5-9B,99,607,1.7000000000000001e-07,2.5e-07,0.0,0.0,7900.0,0.00016858,0.00016858
mmlu/human_aging/58,Qwen/Qwen3.5-9B,81,396,1.7000000000000001e-07,2.5e-07,0.0,0.0,4330.0,0.00011276999999999999,0.00011276999999999999
mmlu/human_aging/80,Qwen/Qwen3.5-9B,77,566,1.7000000000000001e-07,2.5e-07,0.0,0.0,6650.0,0.00015459,0.00015459
mmlu/human_aging/82,Qwen/Qwen3.5-9B,88,766,1.7000000000000001e-07,2.5e-07,0.0,0.0,9580.0,0.00020646,0.00020646
mmlu/machine_learning/12,openai/gpt-oss-20b,168,152,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1740.0,3.880000000000001e-05,3.880000000000001e-05
mmlu/machine_learning/22,Qwen/Qwen3.5-9B,106,3502,1.7000000000000001e-07,2.5e-07,0.0,0.0,41190.0,0.00089352,0.00089352
mmlu/machine_learning/26,Qwen/Qwen3.5-9B,83,6225,1.7000000000000001e-07,2.5e-07,0.0,0.0,79200.0,0.0015703599999999998,0.0015703599999999998
mmlu/machine_learning/33,Qwen/Qwen3.5-9B,104,3018,1.7000000000000001e-07,2.5e-07,0.0,0.0,45020.0,0.0007721799999999999,0.0007721799999999999
mmlu/machine_learning/4,Qwen/Qwen3.5-9B,90,1760,1.7000000000000001e-07,2.5e-07,0.0,0.0,21260.0,0.00045529999999999995,0.00045529999999999995
mmlu/machine_learning/50,Qwen/Qwen3.5-9B,98,1886,1.7000000000000001e-07,2.5e-07,0.0,0.0,22030.0,0.00048815999999999996,0.00048815999999999996
mmlu/machine_learning/65,Qwen/Qwen3.5-9B,116,490,1.7000000000000001e-07,2.5e-07,0.0,0.0,5920.0,0.00014222,0.00014222
mmlu/machine_learning/66,Qwen/Qwen3.5-9B,213,2144,1.7000000000000001e-07,2.5e-07,0.0,0.0,28880.0,0.00057221,0.00057221
mmlu/machine_learning/82,openai/gpt-oss-20b,179,61,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1060.0,2.1150000000000002e-05,2.1150000000000002e-05
mmlu/machine_learning/90,Qwen/Qwen3.5-9B,101,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,194440.0,0.00411317,0.00411317
mmlu/philosophy/143,Qwen/Qwen3.5-9B,102,3122,1.7000000000000001e-07,2.5e-07,0.0,0.0,45970.0,0.00079784,0.00079784
mmlu/philosophy/202,Qwen/Qwen3.5-9B,91,2343,1.7000000000000001e-07,2.5e-07,0.0,0.0,29140.0,0.00060122,0.00060122
mmlu/philosophy/224,Qwen/Qwen3.5-9B,101,562,1.7000000000000001e-07,2.5e-07,0.0,0.0,8090.0,0.00015767,0.00015767
mmlu/philosophy/245,Qwen/Qwen3.5-9B,92,2435,1.7000000000000001e-07,2.5e-07,0.0,0.0,27980.0,0.0006243900000000001,0.0006243900000000001
mmlu/philosophy/249,Qwen/Qwen3.5-9B,104,4508,1.7000000000000001e-07,2.5e-07,0.0,0.0,52980.0,0.00114468,0.00114468
mmlu/philosophy/254,Qwen/Qwen3.5-9B,87,880,1.7000000000000001e-07,2.5e-07,0.0,0.0,10900.0,0.00023479,0.00023479
mmlu/philosophy/256,Qwen/Qwen3.5-9B,91,1060,1.7000000000000001e-07,2.5e-07,0.0,0.0,12130.0,0.00028047,0.00028047
mmlu/philosophy/269,Qwen/Qwen3.5-9B,113,4737,1.7000000000000001e-07,2.5e-07,0.0,0.0,56120.0,0.00120346,0.00120346
mmlu/philosophy/305,Qwen/Qwen3.5-9B,112,680,1.7000000000000001e-07,2.5e-07,0.0,0.0,10860.0,0.00018904,0.00018904
mmlu/philosophy/82,openai/gpt-oss-20b,143,68,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,1690.0,2.0750000000000003e-05,2.0750000000000003e-05
mmlu/prehistory/10,Qwen/Qwen3.5-9B,140,4131,1.7000000000000001e-07,2.5e-07,0.0,0.0,57610.0,0.00105655,0.00105655
mmlu/prehistory/13,Qwen/Qwen3.5-9B,85,1318,1.7000000000000001e-07,2.5e-07,0.0,0.0,18770.0,0.00034395,0.00034395
mmlu/prehistory/194,Qwen/Qwen3.5-9B,88,1249,1.7000000000000001e-07,2.5e-07,0.0,0.0,18010.0,0.00032721,0.00032721
mmlu/prehistory/195,openai/gpt-oss-20b,257,437,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,6540.0,0.00010025000000000001,0.00010025000000000001
mmlu/prehistory/196,Qwen/Qwen3.5-9B,139,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,181170.0,0.00411963,0.00411963
mmlu/prehistory/203,Qwen/Qwen3.5-9B,141,1828,1.7000000000000001e-07,2.5e-07,0.0,0.0,22560.0,0.00048097,0.00048097
mmlu/prehistory/284,Qwen/Qwen3.5-9B,143,422,1.7000000000000001e-07,2.5e-07,0.0,0.0,7240.0,0.00012981,0.00012981
mmlu/prehistory/298,Qwen/Qwen3.5-9B,106,1331,1.7000000000000001e-07,2.5e-07,0.0,0.0,16160.0,0.00035077,0.00035077
mmlu/prehistory/40,Qwen/Qwen3.5-9B,101,16384,1.7000000000000001e-07,2.5e-07,0.0,0.0,181950.0,0.00411317,0.00411317
mmlu/prehistory/46,openai/gpt-oss-20b,175,329,5.0000000000000004e-08,2.0000000000000002e-07,0.0,0.0,4610.0,7.455e-05,7.455e-05
mmlu/world_religions/104,Qwen/Qwen3.5-9B,79,2563,1.7000000000000001e-07,2.5e-07,0.0,0.0,34980.0,0.00065418,0.00065418
mmlu/world_religions/118,Qwen/Qwen3.5-9B,80,1456,1.7000000000000001e-07,2.5e-07,0.0,0.0,15890.0,0.00037759999999999996,0.00037759999999999996
mmlu/world_religions/145,Qwen/Qwen3.5-9B,92,1142,1.7000000000000001e-07,2.5e-07,0.0,0.0,14920.0,0.00030114,0.00030114
